"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L31346","TEST_ROOT_DIR","org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionFunctional.TEST_ROOT_DIR;Ljava/io/File;","L31343","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestNNStorageRetentionFunctional.java","50","3","51","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31347","LOG","org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionFunctional.LOG;LLog;","L31343","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestNNStorageRetentionFunctional.java","52","3","53","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31359","conf","org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager.conf;LConfiguration;","L31357","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestNNStorageRetentionManager.java","53","3","53","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31466","NUM_DATANODES","org.apache.hadoop.hdfs.server.namenode.TestParallelImageWrite.NUM_DATANODES;I","L31463","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestParallelImageWrite.java","47","3","47","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31525","LOG","org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace.LOG;LLog;","L31521","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSaveNamespace.java","82","3","82","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31629","cluster","org.apache.hadoop.hdfs.server.namenode.TestSecondaryWebUi.cluster;Lorg/apache/hadoop/hdfs/MiniDFSCluster;","L31627","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecondaryWebUi.java","36","3","36","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31630","snn","org.apache.hadoop.hdfs.server.namenode.TestSecondaryWebUi.snn;Lorg/apache/hadoop/hdfs/server/namenode/SecondaryNameNode;","L31627","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecondaryWebUi.java","37","3","37","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31631","conf","org.apache.hadoop.hdfs.server.namenode.TestSecondaryWebUi.conf;LConfiguration;","L31627","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecondaryWebUi.java","38","3","38","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31642","NUM_OF_DATANODES","org.apache.hadoop.hdfs.server.namenode.TestSecureNameNodeWithExternalKdc.NUM_OF_DATANODES;I","L31639","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecureNameNodeWithExternalKdc.java","58","3","58","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31653","NUM_DATA_NODES","org.apache.hadoop.hdfs.server.namenode.TestSecurityTokenEditLog.NUM_DATA_NODES;I","L31650","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecurityTokenEditLog.java","47","3","47","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31654","NUM_TRANSACTIONS","org.apache.hadoop.hdfs.server.namenode.TestSecurityTokenEditLog.NUM_TRANSACTIONS;I","L31650","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecurityTokenEditLog.java","51","3","51","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31657","NUM_THREADS","org.apache.hadoop.hdfs.server.namenode.TestSecurityTokenEditLog.NUM_THREADS;I","L31650","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecurityTokenEditLog.java","52","3","52","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31658","opsPerTrans","org.apache.hadoop.hdfs.server.namenode.TestSecurityTokenEditLog.opsPerTrans;I","L31650","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSecurityTokenEditLog.java","53","3","53","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31690","LOG","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.LOG;LLog;","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","49","3","49","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31691","DEFAULT_CHECKSUM","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.DEFAULT_CHECKSUM;LDataChecksum;","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","51","3","52","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31692","BLOCK_SIZE","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.BLOCK_SIZE;I","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","54","3","54","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31693","IO_SIZE","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.IO_SIZE;I","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","55","3","55","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31695","REPLICATION","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.REPLICATION;S","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","56","3","56","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31696","SEED","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.SEED;J","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","57","3","57","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31697","datanode","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.datanode;Lorg/apache/hadoop/hdfs/protocol/DatanodeID;","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","59","3","59","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31698","dnAddr","org.apache.hadoop.hdfs.server.namenode.TestSequentialBlockId.dnAddr;Ljava/net/InetSocketAddress;","L31687","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSequentialBlockId.java","60","3","60","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31719","seed","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.seed;J","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","44","3","44","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31720","REPLICATION","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.REPLICATION;S","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","45","3","45","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31721","dir","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.dir;LPath;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","47","3","47","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31722","sub1","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.sub1;LPath;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","49","3","49","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31724","file1","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.file1;LPath;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","50","3","50","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31726","file2","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.file2;LPath;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","51","3","51","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31727","conf","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.conf;LConfiguration;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","53","3","53","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31728","cluster","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.cluster;Lorg/apache/hadoop/hdfs/MiniDFSCluster;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","54","3","54","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31729","fsn","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.fsn;Lorg/apache/hadoop/hdfs/server/namenode/FSNamesystem;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","55","3","55","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31730","fsdir","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.fsdir;Lorg/apache/hadoop/hdfs/server/namenode/FSDirectory;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","56","3","56","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31731","hdfs","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.hdfs;Lorg/apache/hadoop/hdfs/DistributedFileSystem;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","58","3","58","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31767","s4","org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes.s4;Lorg/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot;","L31716","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestSnapshotPathINodes.java","314","3","314","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31776","NAME_NODE_HOST","org.apache.hadoop.hdfs.server.namenode.TestStartup.NAME_NODE_HOST;Ljava/lang/String;","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","73","3","73","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31777","WILDCARD_HTTP_HOST","org.apache.hadoop.hdfs.server.namenode.TestStartup.WILDCARD_HTTP_HOST;Ljava/lang/String;","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","74","3","74","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31778","LOG","org.apache.hadoop.hdfs.server.namenode.TestStartup.LOG;LLog;","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","75","3","76","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31781","config","org.apache.hadoop.hdfs.server.namenode.TestStartup.config;LConfiguration;","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","77","3","77","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31782","hdfsDir","org.apache.hadoop.hdfs.server.namenode.TestStartup.hdfsDir;Ljava/io/File;","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","78","3","78","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31783","seed","org.apache.hadoop.hdfs.server.namenode.TestStartup.seed;J","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","79","3","79","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31784","blockSize","org.apache.hadoop.hdfs.server.namenode.TestStartup.blockSize;I","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","80","3","80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31785","fileSize","org.apache.hadoop.hdfs.server.namenode.TestStartup.fileSize;I","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","81","3","81","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31786","editsLength","org.apache.hadoop.hdfs.server.namenode.TestStartup.editsLength;J","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","82","3","82","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31787","fsimageLength","org.apache.hadoop.hdfs.server.namenode.TestStartup.fsimageLength;J","L31773","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartup.java","82","3","82","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31874","conf","org.apache.hadoop.hdfs.server.namenode.TestStartupOptionUpgrade.conf;LConfiguration;","L31871","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartupOptionUpgrade.java","40","3","40","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31875","startOpt","org.apache.hadoop.hdfs.server.namenode.TestStartupOptionUpgrade.startOpt;Lorg/apache/hadoop/hdfs/server/common/HdfsServerConstants$StartupOption;","L31871","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartupOptionUpgrade.java","41","3","41","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L31876","layoutVersion","org.apache.hadoop.hdfs.server.namenode.TestStartupOptionUpgrade.layoutVersion;I","L31871","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStartupOptionUpgrade.java","42","3","42","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
